implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
BK,1118,2182,0.000183594,84.7188,84.7188,4.393085900681186e-07,4.291199300767066e-06,1.2073641022046407e-06,8.170961995044008e-08,1.2890737221550808e-06,8
MBK,1118,2182,0.000142927,84.5859,84.5859,4.403114847782327e-07,4.2915707450323946e-06,1.2100999553998311e-06,8.191658473360048e-08,1.2920165401334316e-06,8
MBK2,1118,2182,0.000253465,84.4727,84.4727,4.3924293046710484e-07,4.2915273991360185e-06,1.2071586317486234e-06,8.172242386592646e-08,1.2888810556145498e-06,8
BK,1118,2134,0.000199242,84.5977,84.5977,4.398337779113983e-07,4.291372283352268e-06,1.2087939514054191e-06,8.182084202227695e-08,1.2906147934276963e-06,8
MBK,1118,2134,0.000121861,84.418,84.418,4.396981612180671e-07,4.291556535879366e-06,1.208413971794976e-06,8.18028783199528e-08,1.290216850114929e-06,8
MBK2,1118,2134,0.000221169,84.5547,84.5547,4.395539003383304e-07,4.291306887524871e-06,1.208031177520752e-06,8.176236443811528e-08,1.2897935419588674e-06,8
BK,1118,2140,0.000182493,84.6484,84.6484,4.39692963152799e-07,4.290397594769364e-06,1.2084224157863194e-06,8.177918152114217e-08,1.2902015973074614e-06,8
MBK,1118,2140,0.000119409,84.7188,84.7188,4.397946870943061e-07,4.291250422251008e-06,1.2086926235093012e-06,8.180746479714194e-08,1.290500088306443e-06,8
MBK2,1118,2140,0.000190298,84.5938,84.5938,4.392866638504438e-07,4.290535475380552e-06,1.207288106282552e-06,8.172127724662916e-08,1.2890093835291812e-06,8
BK,1118,2166,0.000197846,84.5898,84.5898,4.404145531004209e-07,4.291488314838288e-06,1.2103842364417182e-06,8.193473953914084e-08,1.292318975980859e-06,8
MBK,1118,2166,0.000118489,84.5703,84.5703,4.394278879313744e-07,4.291235309875426e-06,1.2076877885394628e-06,8.173599219427768e-08,1.2894237807337406e-06,8
MBK2,1118,2166,0.000247295,84.7188,84.7188,4.393598074360221e-07,4.291199909109646e-06,1.207504835393694e-06,8.17191751112508e-08,1.2892240105049446e-06,8
BK,1118,2144,0.000183886,84.5742,84.5742,4.396114238070437e-07,4.29134906630572e-06,1.2081944280200535e-06,8.17679064313855e-08,1.289962334451439e-06,8
MBK,1118,2144,0.00010999,84.7109,84.7109,4.3978306387621723e-07,4.291416542660426e-06,1.2086560328801474e-06,8.180994913895271e-08,1.2904659820191002e-06,8
MBK2,1118,2144,0.000194366,84.4688,84.4688,4.404179759388209e-07,4.291152807233123e-06,1.2104095684157478e-06,8.191945128184369e-08,1.2923290196975914e-06,8
BK,1118,2138,0.000193922,84.5078,84.5078,4.397119457026175e-07,4.290802429623988e-06,1.2084590064154732e-06,8.179829184276362e-08,1.290257298258237e-06,8
MBK,1118,2138,0.000106442,84.7266,84.7266,4.389721240846871e-07,4.291500678127169e-06,1.206424004501767e-06,8.166241745603507e-08,1.2880864219578018e-06,8
MBK2,1118,2138,0.000238502,84.6016,84.6016,4.400343787752701e-07,4.290874071003091e-06,1.2093625134891936e-06,8.184090785997949e-08,1.291203421349173e-06,8
BK,1118,2154,0.000185071,84.4688,84.4688,4.399486005847752e-07,4.290935457845008e-06,1.2091457843780518e-06,8.18059359714122e-08,1.290951720349464e-06,8
MBK,1118,2154,0.000136349,84.5938,84.5938,4.390177405452564e-07,4.291216480052414e-06,1.2065647376908196e-06,8.165553774025134e-08,1.288220275431071e-06,8
MBK2,1118,2154,0.000192641,84.5977,84.5977,4.3975659086156907e-07,4.29067907033617e-06,1.208588480949402e-06,8.179982066849334e-08,1.2903883016178957e-06,8
BK,1118,2168,0.000181275,84.7266,84.7266,4.397919573682925e-07,4.291263719062611e-06,1.208681364854177e-06,8.181071355181758e-08,1.2904920784059946e-06,8
MBK,1118,2168,0.00013007,84.25,84.25,4.399934932905142e-07,4.290724772224468e-06,1.2092358536190457e-06,8.1847596472547e-08,1.2910834500915928e-06,8
MBK2,1118,2168,0.000210387,84.5938,84.5938,4.397703753461194e-07,4.291442487938397e-06,1.2086335155698989e-06,8.179523419130419e-08,1.290428749761203e-06,8
BK,1118,2132,0.000208803,84.4727,84.4727,8.702731837173786e-07,4.2935686818237845e-06,2.391580409473843e-06,1.620830462131077e-07,2.553663455686951e-06,8
MBK,1118,2132,0.000143377,84.5352,84.5352,4.3974777457741254e-07,4.291261877055874e-06,1.2085715929667156e-06,8.179083881733126e-08,1.2903624317840469e-06,8
MBK2,1118,2132,0.000197484,84.4766,84.4766,4.399391023898805e-07,4.291321805030046e-06,1.2090923057662115e-06,8.183154380238496e-08,1.2909238495685967e-06,8
BK,1118,2182,0.000182323,84.5898,84.5898,4.394408016049632e-07,4.291211551428472e-06,1.2077159351772732e-06,8.174573845830463e-08,1.2894616736355778e-06,8
MBK,1118,2182,0.000109474,84.5859,84.5859,4.391041290393949e-07,4.29122085442115e-06,1.2067983547846477e-06,8.167541247473766e-08,1.2884737672593853e-06,8
MBK2,1118,2182,0.000200358,84.7109,84.7109,4.397856038225664e-07,4.29121170735972e-06,1.2086560328801474e-06,8.18174021643851e-08,1.2904734350445324e-06,8
BK,1118,2146,0.000184598,84.4141,84.4141,4.400421539095961e-07,4.290530940602117e-06,1.2094103627734714e-06,8.181587333865536e-08,1.2912262361121267e-06,8
MBK,1118,2146,0.000106958,84.4727,84.4727,4.389682992836621e-07,4.2914232754482405e-06,1.2064211898379857e-06,8.165400891452162e-08,1.2880751987525073e-06,8
MBK2,1118,2146,0.000212961,84.6016,84.6016,4.397137934160211e-07,4.291279716178369e-06,1.2084758943981594e-06,8.178682564979075e-08,1.29026272004795e-06,8
BK,1118,2146,0.000186699,84.5625,84.5625,4.400185102321767e-07,4.291168272254525e-06,1.2093174788686963e-06,8.183937903424977e-08,1.2911568579029463e-06,8
MBK,1118,2146,0.000183469,84.4688,84.4688,4.4087580792101974e-07,4.287983518997052e-06,1.211738089720408e-06,8.193435733270842e-08,1.2936724470531165e-06,8
MBK2,1118,2146,0.000246076,84.4062,84.4062,4.399068201268792e-07,4.291376176365605e-06,1.2089853485425314e-06,8.18437744082227e-08,1.290829122950754e-06,8
BK,1118,2144,0.000191526,84.5859,84.5859,4.403116223915978e-07,4.291013687750514e-06,1.2101506193478902e-06,8.186632458773604e-08,1.2920169439356265e-06,8
MBK,1118,2144,0.000115455,84.7227,84.7227,4.397129765302407e-07,4.291291713833273e-06,1.2084815237257217e-06,8.177879931470975e-08,1.2902603230404311e-06,8
MBK2,1118,2144,0.000196311,84.5898,84.5898,4.392923540467859e-07,4.29072094226377e-06,1.2073049942652384e-06,8.172108614341296e-08,1.2890260804086513e-06,8
BK,1118,2212,0.000202639,84.582,84.582,4.3987446153540054e-07,4.291509669479907e-06,1.2089009086290995e-06,8.18332637313309e-08,1.2907341723604306e-06,8
MBK,1118,2212,0.00013624,84.707,84.707,4.397874394548807e-07,4.291529129260729e-06,1.2086644768714905e-06,8.181434451292568e-08,1.290478821384416e-06,8
MBK2,1118,2212,0.000209759,84.4648,84.4648,4.393096200163008e-07,4.291479209787663e-06,1.2073556582132977e-06,8.172108614341296e-08,1.2890767443567106e-06,8
BK,1118,2150,0.000191117,84.5898,84.5898,4.387031886984104e-07,4.291452191772078e-06,1.205692191918691e-06,8.160508649117069e-08,1.2872972784098617e-06,8
MBK,1118,2150,0.000110669,84.5195,84.5195,4.389327485980983e-07,4.291475832240074e-06,1.2063057886229625e-06,8.166509290106208e-08,1.2879708815240245e-06,8
MBK2,1118,2150,0.000198736,84.5977,84.5977,4.396170665584698e-07,4.291254339189072e-06,1.2082085013389588e-06,8.17703907731963e-08,1.2899788921121552e-06,8
BK,1118,2162,0.000198495,84.4688,84.4688,4.400803079094564e-07,4.291541436672715e-06,1.2094638413853115e-06,8.187435092281707e-08,1.2913381923081286e-06,8
MBK,1118,2162,0.000132701,84.7188,84.7188,4.4065150473316426e-07,4.291045788553342e-06,1.2110963463783264e-06,8.191792245611398e-08,1.2930142688344404e-06,8
MBK2,1118,2162,0.000192115,84.5977,84.5977,4.3963384687717573e-07,4.291278319224214e-06,1.208253535959456e-06,8.177459504395303e-08,1.290028131003409e-06,8
BK,1118,2144,0.000202002,84.5859,84.5859,4.395846484409857e-07,4.291447253463692e-06,1.2081128027704027e-06,8.177096408284494e-08,1.2898837668532475e-06,8
MBK,1118,2144,0.000124604,84.3789,84.3789,4.397386680229353e-07,4.291312789364468e-06,1.208549075656467e-06,8.178663454657453e-08,1.2903357102030415e-06,8
MBK2,1118,2144,0.000211452,84.5664,84.5664,4.394823401168956e-07,4.289699627146873e-06,1.2079045176506042e-06,8.167904343584572e-08,1.28958356108645e-06,8
BK,1118,2134,0.00019983,84.7227,84.7227,4.39853343640181e-07,4.289457792314705e-06,1.2089346845944723e-06,8.173752102000739e-08,1.2906722056144797e-06,8
MBK,1118,2134,0.000125626,84.4453,84.4453,4.395792959598802e-07,4.291265153397346e-06,1.2081043587790597e-06,8.176370216062878e-08,1.2898680609396885e-06,8
MBK2,1118,2134,0.000181939,84.5898,84.5898,4.396127440255465e-07,4.291222132351508e-06,1.2081916133562723e-06,8.177459504395303e-08,1.2899662084002256e-06,8
BK,1118,2138,0.000204543,84.4609,84.4609,4.404866016109875e-07,4.291462565870962e-06,1.210609409544203e-06,8.19209801075734e-08,1.2925303896517763e-06,8
MBK,1118,2138,0.000109549,84.5938,84.5938,4.397633230871826e-07,4.291493483257165e-06,1.2086053689320883e-06,8.180268721673656e-08,1.290408056148825e-06,8
MBK2,1118,2138,0.00022304,84.7227,84.7227,4.399516904293218e-07,4.291414652635062e-06,1.2091204524040225e-06,8.184033455033086e-08,1.2909607869543531e-06,8
BK,1118,2286,0.000187612,84.3359,84.3359,4.395744653728514e-07,4.291038223758537e-06,1.208126876089308e-06,8.17270103431156e-08,1.2898538864324236e-06,8
MBK,1118,2286,0.000147922,84.4531,84.4531,4.395083610856796e-07,4.29145164444258e-06,1.2078988883230422e-06,8.176102671560178e-08,1.2896599150386438e-06,8
MBK2,1118,2286,0.0002134,84.4609,84.4609,4.391103402503729e-07,4.291151576312908e-06,1.206815242767334e-06,8.167675019725117e-08,1.2884919929645852e-06,8
BK,1118,2152,0.000208741,84.6602,84.6602,4.392879961500359e-07,4.290648402055032e-06,1.2072937356101143e-06,8.171955731768324e-08,1.2890132929277975e-06,8
MBK,1118,2152,0.000122937,84.5977,84.5977,4.399123688679143e-07,4.291360438903274e-06,1.2090247538354664e-06,8.182065091906074e-08,1.2908454047545272e-06,8
MBK2,1118,2152,0.000197679,84.4727,84.4727,4.402516288247477e-07,4.291286509907354e-06,1.2099451488918729e-06,8.189575448303307e-08,1.291840903374906e-06,8
BK,1118,2124,0.000186197,84.5938,84.5938,4.401576968200392e-07,4.291348263621626e-06,1.2096890144877963e-06,8.18762619549792e-08,1.2915652764427755e-06,8
MBK,1118,2124,0.000129846,84.4688,84.4688,4.392641049258288e-07,4.291254465800585e-06,1.2072402569982745e-06,8.170293133787255e-08,1.2889431883361467e-06,8
MBK2,1118,2124,0.000199511,84.7148,84.7148,4.402549865363183e-07,4.2913192386956745e-06,1.2099704808659024e-06,8.188027512251968e-08,1.291850755988422e-06,8
BK,1118,2182,0.000205583,84.4727,84.4727,4.402556675676157e-07,4.291066599202285e-06,1.2099761101934649e-06,8.187664416141162e-08,1.2918527543548763e-06,8
MBK,1118,2182,0.00012492,84.4688,84.4688,4.393579355604399e-07,4.29019259425917e-06,1.207471059428321e-06,8.174745838725055e-08,1.2892185178155716e-06,8
MBK2,1118,2182,0.00024322,84.7188,84.7188,4.401402410708602e-07,4.291497293372123e-06,1.2096270918846132e-06,8.18869637350872e-08,1.2915140556197004e-06,8
BK,1118,2138,0.000203939,84.7148,84.7148,4.3991756133235813e-07,4.291371168407238e-06,1.2090275684992472e-06,8.18330726281147e-08,1.2908606411273618e-06,8
MBK,1118,2138,0.000139468,84.5938,84.5938,4.403827629684939e-07,4.289673714908326e-06,1.2103026111920674e-06,8.192308224295175e-08,1.2922256934350192e-06,8
MBK2,1118,2138,0.000190568,84.7266,84.7266,4.398150791516352e-07,4.290830514782995e-06,1.2087432874573605e-06,8.181663775152023e-08,1.2905599252088804e-06,8
BK,1118,2138,0.000181281,84.7266,84.7266,4.396489580604941e-07,4.2908766024026815e-06,1.208315458562639e-06,8.17570135480613e-08,1.2900724721107002e-06,8
MBK,1118,2138,0.00012946,84.6016,84.6016,4.397280040253752e-07,4.290769459930968e-06,1.2085152996910945e-06,8.178911888838533e-08,1.2903044185794797e-06,8
MBK2,1118,2138,0.000196826,84.5898,84.5898,4.396690654483268e-07,4.291232611233307e-06,1.2083492345280118e-06,8.17822391726016e-08,1.2901314737006134e-06,8
BK,1118,2144,0.000176662,84.6016,84.6016,4.388991469960357e-07,4.291307358051136e-06,1.2062326073646549e-06,8.163967617330553e-08,1.2878722835379605e-06,8
MBK,1118,2144,0.00013238,84.6016,84.6016,4.3985884877824193e-07,4.289501505162731e-06,1.2088980939653185e-06,8.179026550768263e-08,1.2906883594730012e-06,8
MBK2,1118,2144,0.000218184,84.5977,84.5977,4.396020744271622e-07,4.291357676251324e-06,1.208169096046024e-06,8.176580429600716e-08,1.2899349003420312e-06,8
BK,1118,2132,0.000214197,84.5859,84.5859,4.399291901512711e-07,4.290995595438861e-06,1.209052900473277e-06,8.184186337606057e-08,1.2908947638493377e-06,8
MBK,1118,2132,0.000108811,84.7109,84.7109,4.3994193260655e-07,4.29149911786041e-06,1.2090979350937738e-06,8.183421924741197e-08,1.2909321543411857e-06,8
MBK2,1118,2132,0.00020022,84.5898,84.5898,4.396121876470839e-07,4.291426436758377e-06,1.2081972426838346e-06,8.176733312173688e-08,1.2899645758055714e-06,8
BK,1118,2168,0.000210318,84.5938,84.5938,4.4196064185645446e-07,4.288818192501274e-06,1.2148145172331069e-06,8.20411840305724e-08,1.2968557012636792e-06,8
MBK,1118,2168,0.000134144,84.6016,84.6016,4.401827668074418e-07,4.2912734860669966e-06,1.209762195746104e-06,8.187664416141162e-08,1.2916388399075156e-06,8
MBK2,1118,2168,0.00019792,84.7109,84.7109,4.397792037113652e-07,4.290789907286501e-06,1.2086588475439284e-06,8.179580750095286e-08,1.2904546550448812e-06,8
BK,1118,2192,0.000192962,84.4648,84.4648,4.397917684680693e-07,4.289685134292909e-06,1.2087010675006442e-06,8.179045661089884e-08,1.2904915241115432e-06,8
MBK,1118,2192,0.000133014,84.7109,84.7109,4.393496998169244e-07,4.291570880083759e-06,1.2074654301007588e-06,8.172892137527773e-08,1.2891943514760366e-06,8
MBK2,1118,2192,0.000252834,84.7148,84.7148,4.3986690682318244e-07,4.291296218540679e-06,1.2089009086290995e-06,8.181109575825e-08,1.2907120043873498e-06,8
BK,1118,2168,0.000213208,84.543,84.543,4.39563166909469e-07,4.291357400740775e-06,1.2080593241585626e-06,8.176140892203423e-08,1.289820733080597e-06,8
MBK,1118,2168,0.000107569,84.582,84.582,4.3965038437047714e-07,4.291339873650842e-06,1.2082957559161717e-06,8.17809014500881e-08,1.29007665736626e-06,8
MBK2,1118,2168,0.000191129,84.4648,84.4648,4.39283027949642e-07,4.291649242780532e-06,1.2072655889723038e-06,8.173312564603446e-08,1.2889987146183383e-06,8
BK,1118,2162,0.000185444,84.5938,84.5938,4.392507112022551e-07,4.2913635061317616e-06,1.2071952223777772e-06,8.170866443435899e-08,1.2889038868121362e-06,8
MBK,1118,2162,0.00014221,84.5938,84.5938,4.395289075588463e-07,4.291292624657409e-06,1.2079664402537875e-06,8.175376479338566e-08,1.2897202050471732e-06,8
MBK2,1118,2162,0.000195001,84.6016,84.6016,4.396781422398013e-07,4.290861899719318e-06,1.2083661225106985e-06,8.179198543662855e-08,1.2901581079473269e-06,8
BK,1118,2128,0.000176846,84.7188,84.7188,4.390566480629497e-07,4.291396767819534e-06,1.206674509578281e-06,8.165993311422427e-08,1.2883344426925054e-06,8
MBK,1118,2128,0.000114085,84.5938,84.5938,4.404646753933128e-07,4.291398469824258e-06,1.2105334136221146e-06,8.193263740376249e-08,1.2924660510258772e-06,8
MBK2,1118,2128,0.000231797,84.4688,84.4688,4.391785630804733e-07,4.291238378417365e-06,1.2070066399044462e-06,8.168554094519703e-08,1.2886921808496431e-06,8
BK,1118,2140,0.000198583,84.5547,84.5547,4.39970436634001e-07,4.291497705277919e-06,1.2091739310158624e-06,8.184186337606057e-08,1.291015794391923e-06,8
MBK,1118,2140,0.000121222,84.5977,84.5977,4.39104264893878e-07,4.291492158312639e-06,1.2067870961295234e-06,8.168706977092675e-08,1.2884741659004502e-06,8
MBK2,1118,2140,0.000227441,84.5977,84.5977,4.395752274540095e-07,4.291555058287817e-06,1.208067768149906e-06,8.17883544755205e-08,1.2898561226254265e-06,8
BK,1118,2158,0.000208925,84.6016,84.6016,4.400718647043632e-07,4.291479056181298e-06,1.2094497680664062e-06,8.186364914270903e-08,1.2913134172091152e-06,8
MBK,1118,2158,0.000111345,84.7266,84.7266,4.397700376308828e-07,4.291439192387817e-06,1.2086250715785556e-06,8.180268721673656e-08,1.2904277587952922e-06,8
MBK2,1118,2158,0.000250667,84.5938,84.5938,4.399478609069137e-07,4.288106340323364e-06,1.209159857696957e-06,8.178969219803397e-08,1.2909495498949914e-06,8
BK,1118,2144,0.000181855,84.4688,84.4688,4.392698658498245e-07,4.291370717002106e-06,1.2072458863258365e-06,8.171420642762922e-08,1.2889600927534654e-06,8
MBK,1118,2144,0.000115676,84.5898,84.5898,4.398341863542885e-07,4.291326355957426e-06,1.2087911367416383e-06,8.182485518981747e-08,1.2906159919314555e-06,8
MBK2,1118,2144,0.000225806,84.6016,84.6016,4.395432186588569e-07,4.291532246688589e-06,1.2080002162191603e-06,8.176198223168286e-08,1.2897621984508437e-06,8
BK,1118,2194,0.000206771,84.7109,84.7109,4.397496809373804e-07,4.291290464307285e-06,1.2085687783029343e-06,8.17992473588447e-08,1.2903680256617791e-06,8
MBK,1118,2194,0.000139721,84.5664,84.5664,4.399534014088014e-07,4.291092043212197e-06,1.2091176377402413e-06,8.184816978219564e-08,1.290965807522437e-06,8
MBK2,1118,2194,0.000208109,84.5898,84.5898,4.399230561482119e-07,4.291374866490539e-06,1.2090444564819337e-06,8.183230821524983e-08,1.2908767646971837e-06,8
BK,1118,2166,0.000189116,84.4688,84.4688,4.39962887522607e-07,4.291384151502571e-06,1.209162672360738e-06,8.183097049273632e-08,1.2909936428534744e-06,8
MBK,1118,2166,0.000117148,84.582,84.582,4.404699450656753e-07,4.2914896862187534e-06,1.210544672277239e-06,8.193684167451922e-08,1.292481513951758e-06,8
MBK2,1118,2166,0.000250575,84.5898,84.5898,4.401739738060228e-07,4.291457080234251e-06,1.2097312344445124e-06,8.18818039482494e-08,1.2916130383927617e-06,8
BK,1118,2284,0.000233574,84.6367,84.6367,4.393290890963693e-07,4.291609425279149e-06,1.2074288394716053e-06,8.17050334732509e-08,1.289133872944856e-06,8
MBK,1118,2284,0.000124509,84.7109,84.7109,4.397178312794481e-07,4.290869845207352e-06,1.2084758943981594e-06,8.179867404919608e-08,1.2902745684473556e-06,8
MBK2,1118,2284,0.000202604,84.5898,84.5898,4.388602097153397e-07,4.291146721458351e-06,1.2061172061496313e-06,8.164082279260282e-08,1.287758028942234e-06,8
BK,1118,2348,0.000210959,84.5898,84.5898,4.3989529827888777e-07,4.29140351292112e-06,1.208974089887407e-06,8.182122422870937e-08,1.2907953141161165e-06,8
MBK,1118,2348,0.000127034,84.7188,84.7188,4.401475007913746e-07,4.291368559060294e-06,1.209663682513767e-06,8.187167547779006e-08,1.291535357991557e-06,8
MBK2,1118,2348,0.000226589,84.5898,84.5898,4.399353008715928e-07,4.291544216618774e-06,1.2090754177835252e-06,8.18372768988714e-08,1.2909126946823967e-06,8
BK,1118,2128,0.000179001,84.7227,84.7227,4.397816608489716e-07,4.2911931995791225e-06,1.2086616622077094e-06,8.180020287492579e-08,1.2904618650826353e-06,8
MBK,1118,2128,0.000108116,84.5977,84.5977,4.393187265707779e-07,4.2912783270509166e-06,1.207378175523546e-06,8.172529041416968e-08,1.2891034659377157e-06,8
MBK2,1118,2128,0.000206881,84.7266,84.7266,4.397673135056935e-07,4.2915024699602015e-06,1.2086025542683071e-06,8.18172110611689e-08,1.2904197653294763e-06,8
BK,1118,2174,0.00018523,84.5938,84.5938,4.398385860951306e-07,4.291179624090565e-06,1.208816468715668e-06,8.181243348076351e-08,1.2906289021964314e-06,8
MBK,1118,2174,0.000118502,84.5977,84.5977,4.404913735514519e-07,4.291170160010844e-06,1.210606594880422e-06,8.19377971906003e-08,1.2925443920710222e-06,8
MBK2,1118,2174,0.000199721,84.7969,84.7969,4.392307983154697e-07,4.291438854239843e-06,1.2071304851108129e-06,8.17149708404941e-08,1.288845455951307e-06,8
BK,1118,2142,0.000178614,84.0078,84.0078,4.39083038268855e-07,4.291244707718288e-06,1.2067448761728076e-06,8.166700393322421e-08,1.2884118801060315e-06,8
MBK,1118,2142,0.000107923,84.6016,84.6016,4.383839058757509e-07,4.291521753728613e-06,1.2048055728276573e-06,8.155482634530625e-08,1.2863603991729634e-06,8
MBK2,1118,2142,0.000192338,84.582,84.582,4.383569351292045e-07,4.291508133082251e-06,1.2047239475780064e-06,8.155731068711702e-08,1.2862812582651235e-06,8
BK,1118,2172,0.000183943,84.5938,84.5938,4.398846817262438e-07,4.291299943022806e-06,1.2089431285858155e-06,8.182103312549317e-08,1.2907641617113087e-06,8
